english,part_of_speech,alutiiq_north,north_audio,north_sentence,alutiiq_south,south_audio,south_sentence,image_name,root_word,category,edited_by,notes,completed,approved
make a sudden sloshing noise,,,,,cerhmallagluni,cerhmallagluni,,,,,,,,,,CDKA (80),
mark,,,,,ceteq,ceteq,,,,,,,,,,CDKA (76),
"mark it, scratch it (leaving a mark)",,,,,ceterluku,ceterluku,,,,,,,,,,CDKA (76),
his toenail,,,,,cetua,cetua,,,,,,,,,,CDKA (109),
long sealskin boot,,,,,ciciiciiq,ciciiciiq,,,,,,,,,,CDKA (41),
tuberculosis,,,,,ciguutkaaq,ciguutkaaq,,,,,,,,,,CDKA (110),
dent it,,,,,ciikarlluku,ciikarlluku,,,,,,,,,,CDKA (50),
"press it flat, squash it, smash it flat, flatten it",,,,,ciilluku,ciilluku,,,,,,,,,,CDKA (87),
get flat and spread out,,,,,ciiluni,ciiluni,,,,,,,,,,CDKA (57),
keep pressing it flat,,,,,ciitarluku,ciitarluku,,,,,,,,,,CDKA (87),
fly (insect),,,,,ciiwak,ciiwak,,,,,,,,,,CDKA (58),
blink repeatedly,,,,,cikemya'aluni,cikemya'aluni,,,,,,,,,,CDKA (41),
blink,,,,,cikemyarluni,cikemyarluni,,,,,,,,,,CDKA (41),
"put down one's head, look down, lower one's head",,,,,ciklluni,ciklluni,,,,,,,,,,CDKA (52),
"close one's eyes, close eyes (once)",,,,,cikmirluni,cikmirluni,,,,,,,,,,CDKA (54),
close eyes (repeatedly),,,,,cikmiyaluni,cikmiyaluni,,,,,,,,,,CDKA (46),
envy him,,,,,ciknaklluku,ciknaklluku,,,,,,,,,,CDKA (53),
"be envious, be jealous",,,,,ciknaluni,ciknaluni,,,,,,,,,,CDKA (53),
"be envious (all the time), be jealous (all the time)",,,,,ciknatarluni,ciknatarluni,,,,,,,,,,CDKA (53),
"bow, bend at the waist, prostrate oneself",,,,,cikqaqlluni,cikqaqlluni,,,,,,,,,,CDKA (41),
be icy,,,,,cikuluku,cikuluku,,,,,,,,,,CDKA (67),
ice,,,,,cikuq,cikuq,,,,,,,,,,CDKA (67),
forever,,,,,cilla,cilla,,,,,,,,,,CDKA (58),
fireweed,,,,,cillqaq,cillqaq,,,,,,,,,,CDKA (56),
dragonfly,,,,,cilrayuk,cilrayuk,,,,,,,,,,CDKA (52),
change one's clothes,,,,,cimi'iluni,cimi'iluni,,,,,,,,,,CDKA (45),
change of clothes,,,,,cimi'iteq,cimi'iteq,,,,,,,,,,CDKA (45),
change it,,,,,cimirluku,cimirluku,,,,,,,,,,CDKA (44),
change,,,,,cimirluni,cimirluni,,,,,,,,,,CDKA (44),
respectful kiss (especially on the face),,,,,cingaq,cingaq,,,,,,,,,,CDKA (70),
push it aside,,,,,cingaq'arluku,cingaq'arluku,,,,,,,,,,CDKA (88),
kiss him,,,,,cingarluku,cingarluku,,,,,,,,,,CDKA (70),
(they) kiss,,,,,cingarlutek,cingarlutek,,,,,,,,,,CDKA (71),
point (of land),,,,,cingiyaq,cingiyaq,,,,,,,,,,CDKA (86),
push it (once),,,,,cingluku,cingluku,,,,,,,,,,CDKA (88),
razor clam,,,,,cingtaataq,cingtaataq,,,,,,,,,,CDKA (46),
"beat someone, win",,,,,cipciluni,cipciluni,,,,,,,,,,CDKA (39),
"run one's hand along it, squeeze contents out by running fingers along it, strip it",,,,,cipeglluku,cipeglluku,,,,,,,,,,CDKA (91),
"surpass him, outdo him, beat him (in competition), (do something or be some way) more than him",,,,,ciplluku,ciplluku,,,,,,,,,,CDKA (39),
"throw water on something, splash something (especially rocks in banya)",,,,,ciqilluni,ciqilluni,,,,,,,,,,CDKA (108),
"throw water on it, splash it",,,,,ciqiluku,ciqiluku,,,,,,,,,,CDKA (108),
keep throwing water on something,,,,,ciqiu'ulluni,ciqiu'ulluni,,,,,,,,,,CDKA (108),
"splash it continuously, keep throwing water on it",,,,,ciqiurluku,ciqiurluku,,,,,,,,,,CDKA (99),
splash continuously,,,,,ciqiurluni,ciqiurluni,,,,,,,,,,CDKA (100),
barabara,,,,,ciqlluaq,ciqlluaq,,,,,,,,,,CDKA (39),
splatter,,,,,ciqnerlluni,ciqnerlluni,,,,,,,,,,CDKA (99),
cottonwood,,,,,ciquq,ciquq,,,,,,,,,,CDKA (47),
get happy,,,,,ciriluni,ciriluni,,,,,,,,,,CDKA (64),
"bass, sea bass",,,,,cirpuuk,cirpuuk,,,,,,,,,,CDKA (38),
blue fly,,,,,ciryaqsak,ciryaqsak,,,,,,,,,,CDKA (58),
kneel,,,,,cisqumiglluni,cisqumiglluni,,,,,,,,,,CDKA (71),
knee,,,,,cisquq,cisquq,,,,,,,,,,CDKA (71),
lowbush blueberry,,,,,cuaq,cuaq,,,,,,,,,,CDKA (41),
"highbush blueberry, huckleberry",,,,,cuawak,cuawak,,,,,,,,,,CDKA (66),
be pretty,,,,,cucunarluni,cucunarluni,,,,,,,,,,CDKA (87),
"beak, bill (of bird)",,,,,cug'eq,cug'eq,,,,,,,,,,CDKA (39),
set it (net or trap),,,,,cuglluku,cuglluku,,,,,,,,,,CDKA (94),
"lift up one's head, look up",,,,,cuglluni,cuglluni,,,,,,,,,,CDKA (112),
be slow (in speed),,,,,cukainani,cukainani,,,,,,,,,,CDKA (97),
"be fast, be quick",,,,,cukaluni,cukaluni,,,,,,,,,,CDKA (55),
thorny plant,,,,,cukilanaq,cukilanaq,,,,,,,,,,CDKA (108),
devil's club,,,,,cukilanarpak,cukilanarpak,,,,,,,,,,CDKA (51),
"splinter, quill, thorn, sliver, tree needle",,,,,cukiq,cukiq,,,,,,,,,,CDKA (80),
beach it,,,,,culu'ulluku,culu'ulluku,,,,,,,,,,CDKA (38),
"feather, one hair (on body)",,,,,culuk,culuk,,,,,,,,,,CDKA (55),
"come ashore, go ashore, go to shore, land (on the shore), go or come to the beach (from the water)",,,,,culurlluni,culurlluni,,,,,,,,,,CDKA (47),
hair (on body),,,,,culuut,culuut,,,,,,,,,,CDKA (63),
"really, actually",,,,,cunang,cunang,,,,,,,,,,CDKA (89),
be blue,,,,,cungagluni,cungagluni,,,,,{adj} cungasqaq,,,,,CDKA (41),
be green,,,,,cungagruagluni,cungagruagluni,,,,,,,,,,CDKA (62),
gall bladder,,,,,cungaq,cungaq,,,,,,,,,,CDKA (59),
"be rancid, blow it",,,,,cuplluku,cuplluku,,,,,,,,,,CDKA (89),
blow,,,,,cuplluni,cuplluni,,,,,,,,,,CDKA (41),
"be amazed, surprised",,,,,cupuglluni,cupuglluni,,,,,,,,,,CDKA (36),
"blow (repeatedly, continuously)",,,,,cupurluni,cupurluni,,,,,,,,,,CDKA (41),
the one in front of it,,,,,cuqllia,cuqllia,,,,,,,,,,CDKA (59),
the first time,,,,,cuqllirpaamek,cuqllirpaamek,,,,,,,,,,CDKA (57),
the first one,,,,,cuqllirpaaq,cuqllirpaaq,,,,,,,,,,CDKA (57),
be way out in front,,,,,cuqsigluni,cuqsigluni,,,,,,,,,,CDKA (59),
hooked nose trout,,,,,curlluk,curlluk,,,,,,,,,,CDKA (110),
strip it (run fingers along it to get water out),,,,,curlluku,curlluku,,,,,,,,,,CDKA (103),
"coffee or tea is dark, strong",,,,,curluni,curluni,,,,,{adj} cusqaq,,,,,CDKA (50),
be murky,,,,,curluni (cusqaq),curluni (cusqaq),,,,,,,,,,CDKA (78),
"strip it (to get water out, continuously)",,,,,curtarluku,curtarluku,,,,,,,,,,CDKA (103),
forward,,,,,cutmen,cutmen,,,,,,,,,,CDKA (58),
"get there ahead of him, miss him (also used in shooting, netting)",,,,,cutrulluku,cutrulluku,,,,,,,,,,CDKA (60),
next year,,,,,cuuliaku,cuuliaku,,,,,,,,,,CDKA (119),
"old-time person, ancient native people",,,,,cuuliraq,cuuliraq,,,,,,,,,,CDKA (81),
"at first, the first time, in the past",,,,,cuumi,cuumi,,,,,,,,,,CDKA (56),
"its bow, front of it",,,,,cuunga,cuunga,,,,,,,,,,CDKA (42),
go by in front of it,,,,,cuungirluku,cuungirluku,,,,,,,,,,CDKA (59),
be first,,,,,cuunguuluni,cuunguuluni,,,,,,,,,,CDKA (56),
ear,,,,,cuuteq,cuuteq,,,,,,,,,,CDKA (53),
dried apples,,,,,cuuteruat,cuuteruat,,,,,,,,,,CDKA (36),
"bush, branch, leaf, limb,",,,,,cuyaq,cuyaq,,,,,,,,,,CDKA (43),
(coffe or tea) is weak,,,,,ecuilluni,ecuilluni,,,,,,,,,,CDKA (117),
be fine (not coarse),,,,,egainani,egainani,,,,,,,,,,CDKA (56),
throw some (away),,,,,egciluni,egciluni,,,,,,,,,,CDKA (108),
throw it (away),,,,,eglluku,eglluku,,,,,,,,,,CDKA (108),
kill it outright,,,,,egmilluku,egmilluku,,,,,,,,,,CDKA (70),
die instantly,,,,,egmilluni,egmilluni,,,,,,,,,,CDKA (51),
go straight to a place,,,,,egmirluni,egmirluni,,,,,,,,,,CDKA (61),
"live, stay with him",,,,,egwiklluku,egwiklluku,,,,,,,,,,CDKA (74),
"small seagull, small gull",,,,,egyaaq,egyaaq,,,,,,,,,,CDKA (93),
fall in,,,,,ek'arlluni,ek'arlluni,,,,,,,,,,CDKA (55),
"feel it looks good, delicious, want to have it, covet it",,,,,eklliklluku,eklliklluku,,,,,,,,,,CDKA (62),
look delicious,,,,,ekllinarluni,ekllinarluni,,,,,,,,,,CDKA (74),
be covetous all the time,,,,,ekllitarluni,ekllitarluni,,,,,,,,,,CDKA (114),
"want to have something, covet",,,,,eklliyugluni,eklliyugluni,,,,,,,,,,CDKA (114),
"put it in (a moveable object, boat or vehicle, an open container)",,,,,eklluku,eklluku,,,,,,,,,,CDKA (88),
get in,,,,,eklluni,eklluni,,,,,,,,,,CDKA (60),
piece of kindling,,,,,ekqun,ekqun,,,,,,,,,,CDKA (71),
"carry, take, bring it in (an open container, boat, or other vehicle), take it aboard",,,,,ekulluku,ekulluku,,,,,,,,,,CDKA (67),
take some aboard,,,,,ekulluni,ekulluni,,,,,,,,,,CDKA (104),
put them in (with repeated acts),,,,,ekurluki,ekurluki,,,,,,,,,,CDKA (88),
stay with him,,,,,el'ulluku,el'ulluku,,,,,,,,,,CDKA (101),
"get finished, get ready (to do something)",,,,,elgarlluni,elgarlluni,,,,,,,,,,CDKA (56),
get done,,,,,elgarluni,elgarluni,,,,,,,,,,CDKA (51),
"be (there), stay (there)",,,,,ell'uni,ell'uni,,,,,{pres neg} elnguq,,,,,CDKA (38),
"let off (steam, etc.)",,,,,ell'uni,ell'uni,,,,,,,,,,CDKA (72),
"to them two, for them two",,,,,ellaignun,ellaignun,,,,,,,,,,CDKA (107),
"they two (themselves), those two, them two, theirs",,,,,ellaigta,ellaigta,,,,,,,,,,CDKA (107),
"be a fool, not know what one is doing",,,,,ellainani,ellainani,,,,,,,,,,CDKA (58),
"they, themselves, them, theirs",,,,,ellaita,ellaita,,,,,,,,,,CDKA (107),
"to them, for them",,,,,ellaitnun,ellaitnun,,,,,,,,,,CDKA (107),
"belch continuously, burp continuously",,,,,ellca'aluni,ellca'aluni,,,,,,,,,,CDKA (39),
"belch, burp",,,,,ellcarluni,ellcarluni,,,,,,,,,,CDKA (39),
"he (himself), him, his",,,,,elliin,elliin,,,,,,,,,,CDKA (64),
"a little, slightly,",,,,,ellma,ellma,,,,,,,,,,CDKA (74),
"to themselves (two), for themselves (two)",,,,,ellmegtegnun,ellmegtegnun,,,,,,,,,,CDKA (107),
"to themselves, for themselves",,,,,ellmegtenun,ellmegtenun,,,,,,,,,,CDKA (107),
leak,,,,,ellngarluni,ellngarluni,,,,,,,,,,CDKA (72),
you folks (plural),,,,,ellpeci,ellpeci,,,,,,,,,,CDKA (119),
always have a feeling,,,,,ellpegtarluni,ellpegtarluni,,,,,,,,,,CDKA (55),
"have a feeling, sense something",,,,,ellpegyugluni,ellpegyugluni,,,,,,,,,,CDKA (55),
sense it,,,,,ellpeklluku,ellpeklluku,,,,,,,,,,CDKA (94),
"to you, for you",,,,,ellpenun,ellpenun,,,,,,,,,,CDKA (119),
you (singular),,,,,ellpet,ellpet,,,,,,,,,,CDKA (119),
"to you, for you",,,,,ellpet'snun,ellpet'snun,,,,,,,,,,CDKA (119),
"to you two, for you two",,,,,ellpetegnun,ellpetegnun,,,,,,,,,,CDKA (119),
you two,,,,,ellpetek,ellpetek,,,,,,,,,,CDKA (119),
it is letting off steam,,,,,elltuq,elltuq,,,,,,,,,,CDKA (72),
his grandchild,,,,,ellturaa,ellturaa,,,,,,,,,,CDKA (62),
grandchild,,,,,elltuwaq,elltuwaq,,,,,,,,,,CDKA (62),
grandmother,,,,,emaa,emaa,,,,,,,,,,CDKA (62),
my grandmother,,,,,emaaqa,emaaqa,,,,,,,,,,CDKA (62),
"its liquid, juice",,,,,emra,emra,,,,,,,,,,CDKA (73),
there is no room,,,,,enailluni,enailluni,,,,,,,,,,CDKA (90),
make room for it,,,,,enengcarluku,enengcarluku,,,,,,,,,,CDKA (90),
there is room,,,,,enengqerlluni,enengqerlluni,,,,,,,,,,CDKA (90),
laugh or smile at him,,,,,englaklluku,englaklluku,,,,,,,,,,CDKA (72),
"laugh once, smile",,,,,englarluni,englarluni,,,,,,,,,,CDKA (72),
smile or laugh at him,,,,,englarnaklluku,englarnaklluku,,,,,,,,,,CDKA (98),
"funny, laughable, be funny (something to smile or laugh about)",,,,,englarnarluni,englarnarluni,,,,,{pres} englarnartuq,,,,,CDKA (59),
"keep on laughing, always be smiling",,,,,englartarluni,englartarluni,,,,,,,,,,CDKA (72),
bed,,,,,engleq,engleq,,,,,,,,,,CDKA (39),
house,,,,,engluq,engluq,,,,,,,,,,CDKA (66),
remind him,,,,,enqa'illuku,enqa'illuku,,,,,,,,,,CDKA (89),
"think of it, recall it",,,,,enqarluku,enqarluku,,,,,,,,,,CDKA (107),
"place where it is located, place where he lives",,,,,enwia,enwia,,,,,,,,,,CDKA (85),
clean it out (dirty utensil),,,,,epairluku,epairluku,,,,,,,,,,CDKA (45),
clean it out (continuously),,,,,epairturluku,epairturluku,,,,,,,,,,CDKA (45),
sneeze (once),,,,,eqeshngarluni,eqeshngarluni,,,,,,,,,,CDKA (97),
sneeze (repeatedly),,,,,eqesnga'aluni,eqesnga'aluni,,,,,,,,,,CDKA (97),
squeeze it,,,,,eqlluku,eqlluku,,,,,,,,,,CDKA (101),
voice,,,,,erinaq,erinaq,,,,,,,,,,CDKA (113),
get daylight,,,,,erlluni,erlluni,,,,,,,,,,CDKA (50),
wash it (face) or wash his face,,,,,ermigluku,ermigluku,,,,,,,,,,CDKA (115),
wash one's face,,,,,ermigluni,ermigluni,,,,,,,,,,CDKA (115),
towel,,,,,ermiutaq,ermiutaq,,,,,,,,,,CDKA (110),
day,,,,,erneq,erneq,,,,,,,,,,CDKA (50),
later on today,,,,,ernequ,ernequ,,,,,,,,,,CDKA (108),
today,,,,,ernerpak,ernerpak,,,,,,,,,,CDKA (108),
spend the day,,,,,erniluni,erniluni,,,,,,,,,,CDKA (50),
"make a crunching, cracking, crackling or grating noise",,,,,erteraulluni,erteraulluni,,,,,,,,,,CDKA (80),
every day,,,,,ertii,ertii,,,,,,,,,,CDKA (53),
get daylight on him,,,,,erulluku,erulluku,,,,,,,,,,CDKA (50),
wake him up,,,,,esgarlluku,esgarlluku,,,,,,,,,,CDKA (114),
wake up,,,,,esgarluni,esgarluni,,,,,,,,,,CDKA (114),
tar,,,,,esmalaq,esmalaq,,,,,,,,,,CDKA (106),
"crack, make a cracking noise",,,,,esteraulluni,esteraulluni,,,,,,,,,,CDKA (48),
wall,,,,,estinaq,estinaq,,,,,,,,,,CDKA (114),
fingernail clippers,,,,,estui'isuun,estui'isuun,,,,,,,,,,CDKA (79),
toenail,,,,,estuk,estuk,,,,,,,,,,CDKA (109),
relax,,,,,et'aa'allqegciluni,et'aa'allqegciluni,,,,,,,,,,CDKA (89),
be deep,,,,,et'uluni,et'uluni,,,,,{adj} et'usqaq,,,,,CDKA (50),
smell like urine or sewage,,,,,etqilluni,etqilluni,,,,,,,,,,CDKA (98),
urine,,,,,etquq,etquq,,,,,,,,,,CDKA (113),
his chest,,,,,gaatai,gaatai,,,,,,,,,,CDKA (45),
be rough (surface),,,,,gagluni,gagluni,,,,,,,,,,CDKA (90),
bread,,,,,gelipaq,gelipaq,,,,,,,,,,CDKA (42),
face,,,,,giinaq,giinaq,,,,,,,,,,CDKA (54),
flag,,,,,gulak,gulak,,,,,,,,,,CDKA (57),
(by way of) here,,,,,gun,gun,,,,,,,,,,CDKA (65),
over here,,,,,gut,gut,,,,,,,,,,CDKA (65),
tooth aches,,,,,guuciqlluni,guuciqlluni,,,,,,,,,,CDKA (109),
dentist,,,,,guutai'ista,guutai'ista,,,,,,,,,,CDKA (50),
here (restricted),,,,,gwaa'i,gwaa'i,,,,,,,,,,CDKA (65),
from here,,,,,gwaken,gwaken,,,,,,,,,,CDKA (65),
"like us, the way we do",,,,,gwangkumcicestun,gwangkumcicestun,,,,,,,,,,CDKA (116),
"to us two, for us two",,,,,gwangkumtegnun,gwangkumtegnun,,,,,,,,,,CDKA (117),
"to us, for us",,,,,gwangkumtenun,gwangkumtenun,,,,,,,,,,CDKA (116),
"we two, us two",,,,,gwangkunuk,gwangkunuk,,,,,,,,,,CDKA (117),
"we, us, ours",,,,,gwangkuta,gwangkuta,,,,,,,,,,CDKA (116),
(located) here,,,,,gwani,gwani,,,,,,,,,,CDKA (65),
a little while ago,,,,,gwaniq,gwaniq,,,,,,,,,,CDKA (35),
"soon, in a while, a little while ago",,,,,gwanirpak,gwanirpak,,,,,,,,,,CDKA (98),
"like this, this way",,,,,gwaten,gwaten,,,,,,,,,,CDKA (107),
do this to it,,,,,gwaten piluku,gwaten piluku,,,,,,,,,,CDKA (51),
do this,,,,,gwaten piluni,gwaten piluni,,,,,,,,,,CDKA (51),
"I, me, mine",,,,,gwi,gwi,,,,,,,,,,CDKA (67),
"to me, for me",,,,,gwimnun,gwimnun,,,,,,,,,,CDKA (67),
hotcake,,,,,haatkik,haatkik,,,,,,,,,,CDKA (66),
a few days ago,,,,,iciwaq,iciwaq,,,,,,,,,,CDKA (50),
"lie sideways, at an incline",,,,,igaglluni,igaglluni,,,,,,,,,,CDKA (73),
writing (something written),,,,,igaq,igaq,,,,,,,,,,CDKA (118),
"write it, order it",,,,,igarluku,igarluku,,,,,,,,,,CDKA (118),
"write it, order something (for example, food, clothes)",,,,,igarluni,igarluni,,,,,,,,,,CDKA (82),
bookkeeper,,,,,igarta,igarta,,,,,,,,,,CDKA (41),
"blackboard, desk, tablet, writing tablet",,,,,igarwik,igarwik,,,,,,,,,,CDKA (40),
gulp continuously,,,,,igemya'aluni,igemya'aluni,,,,,,,,,,CDKA (63),
gulp,,,,,igemyarluni,igemyarluni,,,,,,,,,,CDKA (63),
swallow it,,,,,igluku,igluku,,,,,,,,,,CDKA (103),
swallow,,,,,igluni,igluni,,,,,,,,,,CDKA (104),
swallow some,,,,,igulluni,igulluni,,,,,,,,,,CDKA (103),
"jell, (body part or dead body) gets stiff, take over for him, stick up for him",,,,,igurlluku,igurlluku,,,,,,,,,,CDKA (69),
catch him in the act,,,,,igwa'arlluku,igwa'arlluku,,,,,,,,,,CDKA (45),
"appear, come into sight",,,,,igwarluni,igwarluni,,,,,,,,,,CDKA (36),
expect him,,,,,igwarsurluku,igwarsurluku,,,,,,,,,,CDKA (54),
expect someone or something,,,,,igwarsurluni,igwarsurluni,,,,,,,,,,CDKA (54),
Egegik,,,,,Igya'iq,Igya'iq,,,,,,,,,,CDKA (52),
ick!,,,,,ii'i!,ii'i!,,,,,,,,,,CDKA (67),
"king salmon, chinook",,,,,iiliksak,iiliksak,,,,,,,,,,CDKA (91),
eye,,,,,iingalaq,iingalaq,,,,,,,,,,CDKA (54),
devil,,,,,iiyaq,iiyaq,,,,,{pl} iiraat,,,,,CDKA (51),
of that one over there,,,,,ik'um,ik'um,,,,,,,,,,CDKA (83),
over there (restricted),,,,,ika'i,ika'i,,,,,,,,,,CDKA (83),
(heading) over there,,,,,ika'ut,ika'ut,,,,,,,,,,CDKA (83),
(by way of) over there,,,,,ikaagun,ikaagun,,,,,,,,,,CDKA (83),
from over there,,,,,ikaken,ikaken,,,,,,,,,,CDKA (83),
(located) over there,,,,,ikani,ikani,,,,,,,,,,CDKA (83),
ask him for help,,,,,ikayungcarluku,ikayungcarluku,,,,,,,,,,CDKA (65),
ask for help,,,,,ikayungcarluni,ikayungcarluni,,,,,,,,,,CDKA (37),
help him,,,,,ikayurluku,ikayurluku,,,,,,,,,,CDKA (64),
they are few,,,,,ikeghnateng,ikeghnateng,,,,,,,,,,CDKA (56),
those over there,,,,,ikegkut,ikegkut,,,,,,,,,,CDKA (83),
"bend forward, lean over",,,,,ikiglluni,ikiglluni,,,,,,,,,,CDKA (40),
"open it, weather clears up, clouds open",,,,,ikirlluku,ikirlluku,,,,,,,,,,CDKA (45),
"open the door for him, receive him into one's home",,,,,ikiyulluku,ikiyulluku,,,,,,,,,,CDKA (82),
that one over there,,,,,ikna,ikna,,,,,,,,,,CDKA (83),
undertow,,,,,ikuak,ikuak,,,,,,,,,,CDKA (112),
there is an undertow,,,,,ikualluni,ikualluni,,,,,,,,,,CDKA (112),
elbow,,,,,ikuwik,ikuwik,,,,,,,,,,CDKA (53),
sparrow,,,,,ikuwitiiq,ikuwitiiq,,,,,,,,,,CDKA (99),
"relative, part of a family",,,,,ila,ila,,,,,,,,,,CDKA (89),
addition,,,,,ila'aq,ila'aq,,,,,,,,,,CDKA (35),
get involved,,,,,ilagaulluni,ilagaulluni,,,,,,,,,,CDKA (69),
tangle it up,,,,,ilaglluku,ilaglluku,,,,,,,,,,CDKA (106),
get tangled up,,,,,ilagluni,ilagluni,,,,,,,,,,CDKA (106),
tangled underbrush,,,,,ilagneq,ilagneq,,,,,,,,,,CDKA (106),
take away a piece of it,,,,,ilairluku,ilairluku,,,,,,,,,,CDKA (85),
"part of it comes off, gets lost, etc.",,,,,ilairluni,ilairluni,,,,,,,,,,CDKA (83),
"take away pieces of it, keep on taking away part of it",,,,,ilairturluku,ilairturluku,,,,,,,,,,CDKA (85),
"want some more, ask for more",,,,,ilaiturluni,ilaiturluni,,,,,,,,,,CDKA (114),
take it along,,,,,ilaklluku,ilaklluku,,,,,,,,,,CDKA (105),
take as a member of the church,,,,,ilaksa'ulluku,ilaksa'ulluku,,,,,,,,,,CDKA (105),
"share (some) with him, leave some food for him",,,,,ilakuiluku,ilakuiluku,,,,,,,,,,CDKA (94),
leave (some food),,,,,ilakuiluni,ilakuiluni,,,,,,,,,,CDKA (73),
take some along,,,,,ilakulluni,ilakulluni,,,,,,,,,,CDKA (104),
take it along (continuously),,,,,ilakurluku,ilakurluku,,,,,,,,,,CDKA (105),
add on to it,,,,,ilaluku,ilaluku,,,,,,,,,,CDKA (35),
suffer,,,,,ilanarqurluni,ilanarqurluni,,,,,,,,,,CDKA (103),
"get better (from an illness), recover, get well",,,,,ilangarlluni,ilangarlluni,,,,,,,,,,CDKA (39),
"ask him to go with one, get him to go with one",,,,,ilangcarluku,ilangcarluku,,,,,,,,,,CDKA (61),
"ask someone to go with one, get someone to go with one, want to take someone along",,,,,ilangcarluni,ilangcarluni,,,,,,,,,,CDKA (61),
"be pitiable, lonely",,,,,ilasugnarluni,ilasugnarluni,,,,,,,,,,CDKA (85),
feel sorry for oneself,,,,,ilasugyugluni,ilasugyugluni,,,,,,,,,,CDKA (99),
keep adding to it,,,,,ilaurluku,ilaurluku,,,,,,,,,,CDKA (35),
"part of it, a piece of it",,,,,ilii,ilii,,,,,,,,,,CDKA (83),
sway back and forth,,,,,illualuni,illualuni,,,,,,,,,,CDKA (104),
tip it sideways,,,,,illuglluku,illuglluku,,,,,,,,,,CDKA (109),
"tilt, slant, tip sideways, tip it sideways",,,,,illuglluni,illuglluni,,,,,,,,,,CDKA (108),
sideways,,,,,illugmi,illugmi,,,,,{refl} illuan,,,,,CDKA (96),
"slant, tilt",,,,,illuqlluni,illuqlluni,,,,,,,,,,CDKA (97),
slanted,,,,,illuqmi,illuqmi,,,,,{refl} illuan,,,,,CDKA (97),
"no-see-'um, gnat",,,,,ilrayuk,ilrayuk,,,,,,,,,,CDKA (79),
inside it,,,,,ilua,ilua,,,,,,,,,,CDKA (67),
go through the inside of it,,,,,iluirluku,iluirluku,,,,,,,,,,CDKA (67),
be shallow-bottomed,,,,,ilukinani,ilukinani,,,,,,,,,,CDKA (94),
wallpaper it,,,,,iluli'irluku,iluli'irluku,,,,,,,,,,CDKA (114),
wallpaper,,,,,iluliyaq,iluliyaq,,,,,,,,,,CDKA (114),
wind blows into bay,,,,,ilumuqarluni,ilumuqarluni,,,,,,,,,,CDKA (117),
"the one inside it, its inside part, inner part of it",,,,,iluqllia,iluqllia,,,,,,,,,,CDKA (67),
underwear,,,,,iluqlliit,iluqlliit,,,,,,,,,,CDKA (112),
be farther inside,,,,,iluqsigluni,iluqsigluni,,,,,,,,,,CDKA (67),
his cousin,,,,,iluraa,iluraa,,,,,,,,,,CDKA (48),
inwards,,,,,ilutmen,ilutmen,,,,,,,,,,CDKA (69),
be deep-bottomed,,,,,ilutuluni,ilutuluni,,,,,,,,,,CDKA (50),
cousin,,,,,iluwaq,iluwaq,,,,,,,,,,CDKA (47),
go towards back of bay,,,,,iluwarluni,iluwarluni,,,,,,,,,,CDKA (61),
be empty,,,,,imainani,imainani,,,,,,,,,,CDKA (53),
bail it out,,,,,imangairluku,imangairluku,,,,,,,,,,CDKA (38),
"fill up (with water), (boat) leaks",,,,,imangluni,imangluni,,,,,,,,,,CDKA (56),
"ocean, sea, contents",,,,,imaq,imaq,,,,,,,,,,CDKA (81),
lead (metal),,,,,imarkaq,imarkaq,,,,,,,,,,CDKA (72),
"fold it up, roll it up",,,,,imegluku,imegluku,,,,,,,,,,CDKA (57),
curl up,,,,,imegluni,imegluni,,,,,,,,,,CDKA (49),
"wrinkle it up (cloth, etc.)",,,,,imeglurqelluku,imeglurqelluku,,,,,,,,,,CDKA (118),
roll some up,,,,,imgiluni,imgiluni,,,,,,,,,,CDKA (91),
pour some (coffee) for him,,,,,imilluku,imilluku,,,,,,,,,,CDKA (86),
be seasick,,,,,imiqlluni,imiqlluni,,,,,,,,,,CDKA (93),
fill it (put something in it),,,,,imirluku,imirluku,,,,,,,,,,CDKA (56),
fill it (by repeated actions),,,,,imirturluku,imirturluku,,,,,,,,,,CDKA (56),
be pregnant,,,,,imluumaluni,imluumaluni,,,,,,,,,,CDKA (87),
stutter,,,,,imtuqarluni,imtuqarluni,,,,,,,,,,CDKA (103),
be cute,,,,,ineqsunarluni,ineqsunarluni,,,,,,,,,,CDKA (49),
his gums,,,,,ingkiarai,ingkiarai,,,,,,,,,,CDKA (63),
missing tooth,,,,,ingliq,ingliq,,,,,,,,,,CDKA (77),
eight (card),,,,,inglulek,inglulek,,,,,,,,,,CDKA (53),
eight,,,,,inglulgen,inglulgen,,,,,,,,,,CDKA (53),
pick on him,,,,,inglunguarluku,inglunguarluku,,,,,,,,,,CDKA (85),
"beat him, get there ahead of him",,,,,ingyarluku,ingyarluku,,,,,,,,,,CDKA (39),
race him,,,,,ingyartaraulluku,ingyartaraulluku,,,,,,,,,,CDKA (88),
(they) race,,,,,ingyartaraullutek,ingyartaraullutek,,,,,,,,,,CDKA (88),
hang it up,,,,,iniluku,iniluku,,,,,,,,,,CDKA (64),
"give attention to it (a baby), talk or sing to it",,,,,inqelluku,inqelluku,,,,,,,,,,CDKA (37),
be sharp (not dull),,,,,ipegluni,ipegluni,,,,,{adj} ipesqaq,,,,,CDKA (95),
be dull,,,,,ipgianani,ipgianani,,,,,,,,,,CDKA (52),
arm,,,,,ipi,ipi,,,,,,,,,,CDKA (36),
